averagerank.wholebrain,finalrank.wholebrain,finalrank.wholebrain.zscore,averagerank.hemisphere,finalrank.hemisphere
33016.55,34188,0.261298066725957,16496.85,16980.5
32527.7,33194,0.20334196311654,16189.7,16336
31662.4,31622,0.111685026623579,15756.45,15515.5
31365.9,31113,0.0820073035479322,15629.45,15285
30564.6,29695,-0.000670518301316189,15198.95,14548
30193.2,29060.5,-0.0376656367521964,15032.05,14255
28781.45,26601,-0.181069094324994,14350.7,13151
27189.4,23828,-0.342751463851063,13586.65,11955
26848.75,23279,-0.374761424496505,13417.4,11700.5
26781.7,23166,-0.381349995631177,13362.45,11621
27509.15,24369,-0.311207950719579,13725.1,12145
28336.3,25786,-0.228588434809576,14131.5,12819
28362.85,25827,-0.226197891300535,14147.35,12837
28916.25,26816,-0.168533317387343,14423.55,13263
22428.75,15957,-0.801677511647561,11110.55,7864
22547.95,16161,-0.789783100041604,11172.45,7976
22404.5,15914.5,-0.804155514065468,11138.7,7920
22157.95,15488.5,-0.82899384418379,11038.75,7730
22039.05,15272,-0.841617080030308,10976.2,7621
22696.25,16417,-0.774856779594913,11303.3,8210
23748.6,18225,-0.669439641440159,11837.75,9175
24561.8,19576,-0.590668317520318,12249.45,9866
24457.65,19406,-0.600580327191949,12196.3,9777
25014.35,20289,-0.549096182838714,12468.9,10199.5
25396.75,20918,-0.512421747053681,12659.2,10531
26570.1,22814,-0.401873686245377,13261.95,11448
27805.75,24885.5,-0.281092933099596,13868.1,12365
28329.55,25772,-0.229404717959004,14120.4,12807
31575.7,31469,0.102764217919112,15633.7,15294
32947.85,34055,0.253543376806387,16333.7,16611
33954.85,36159,0.376219072977627,16846.4,17737
33043.75,34248,0.26479642308065,16477.2,16936.5
34590.55,37543,0.456914492892549,17272.6,18705
34724.05,37850,0.474814416240729,17348.65,18883.5
34669.25,37718,0.467118032260404,17313.45,18802
34278.8,36850,0.416508476995843,17109.9,18348
33896.1,36031,0.368755912754282,16911.9,17907.5
33092.6,34361,0.271384994215322,16483.8,16949
32145.7,32502,0.162994253159079,15994,15971
33023.8,34204,0.262230961753875,16517,17016
32591.05,33330,0.211271570853845,16276.15,16503
31321.1,31037,0.0775760521653209,15594.3,15223
31111.05,30633,0.0540204527103869,15486.65,15023
31263.05,30923,0.0709291750914039,15583.9,15204
30006.1,28732,-0.0568191377941414,14938.55,14097
29990,28695.5,-0.0589473045765798,14934.95,14087
30001.4,28722,-0.0574021971865903,14949.6,14115
27352.95,24077,-0.328233284979086,13651.6,12046
26873.2,23314.5,-0.372691563653312,13435,11725
26879.4,23322.5,-0.372225116139352,13408,11688.5
27560.3,24459,-0.305960416187539,13743.5,12177
28202.45,25553,-0.242173718653634,14058.55,12703
28615.55,26308,-0.198152734523745,14272.75,13019.5
28840.55,26690,-0.175879865732199,14380.85,13195
22314.85,15767,-0.812755640104089,11047.85,7751
22467.45,16021.5,-0.797916778566265,11164.75,7968
22615.15,16285,-0.782553163575238,11263.45,8135
22965.55,16907,-0.746286869364919,11472.55,8533
23474.35,17795.5,-0.694482042345838,11722.7,8997
24179.6,18927,-0.628508872090249,12059.75,9550
24693.4,19781,-0.578715599975116,12325.35,9975
25157.2,20532,-0.534927839602207,12552.05,10333
25578.65,21217,-0.49498827121946,12764.3,10693
25641.55,21309,-0.489624124808931,12789.3,10725
26116.05,22068,-0.445369916922062,13053,11147
27041.55,23600,-0.356045217998897,13494.6,11815
28044.35,25287,-0.257683098492774,13984,12569
28794.55,26624,-0.179728057722361,14358.1,13161
32144.75,32500,0.162877641280589,15922.3,15839
30788.85,30076,0.0215440445509854,15362.65,14830
32116.1,32455,0.160253874014569,16024.7,16026
33806.2,35823,0.356628277391345,16874.75,17797
34549.65,37439,0.450850675211081,17260.45,18675
34365.7,37049.5,0.428140511875198,17130.4,18397
34224.3,36735,0.409803293982682,17082.2,18266
32456.35,33034,0.194013012837358,16186.35,16329
31643.4,31595,0.110110766263967,15761.6,15530
31357.45,31099,0.0811910203985038,15610.85,15249
31225.25,30860,0.067255900918976,15545.35,15132
31537.25,31401,0.0987994140504594,15689.35,15401
31132.6,30669,0.0561194665232028,15490.4,15026
30992.1,30415,0.0413097579550018,15424.2,14930
30426.85,29470,-0.0137893546314155,15135.45,14428
30072.85,28847,-0.0501139547809796,14971.55,14159
30004.65,28729.5,-0.0569649026422537,14947.75,14108
29744.35,28261,-0.0842812351784828,14835.05,13917
27724.35,24740,-0.289576447259727,13832.45,12306
26871.05,23310,-0.372953940379914,13421.85,11704
27338.05,24051,-0.329749239399453,13660.65,12059
27758.7,24790.5,-0.28663199732786,13850.4,12328
28326.15,25762,-0.229987777351453,14131.05,12818
28770.8,26580.5,-0.182264366079514,14358.6,13162
29021.2,26990,-0.158388083958733,14480.6,13352.5
22492.35,16070,-0.795088940512888,11178.15,7987
22711.05,16447,-0.773107601417566,11316.75,8235
22999.05,16967,-0.742788513010226,11468.05,8523
23602.45,18005,-0.682266948074034,11768,9052
24000.1,18639,-0.645300982592776,11983.15,9419
24830.65,20015.5,-0.565042857222191,12402.9,10098
25184.15,20576,-0.532362378275432,12577.9,10387
25585.95,21225,-0.494521823705501,12776,10709
26449.65,22609,-0.413826403790579,13195.8,11355
27439.65,24229.5,-0.319341629244241,13706.2,12122
27031.35,23583,-0.35703641896606,13494.2,11814
27801.15,24873,-0.281821757340157,13870.3,12368
28706.25,26471,-0.188648866426829,14314.25,13093
29954.85,28639,-0.0622415901439158,14936.9,14092
30762.5,30029,0.0188036654064757,15343.3,14794
31030.85,30500,0.0462657627908171,15476.25,15003
31324.1,31041.5,0.0778384288919229,15625.45,15278
31676.95,31643,0.112909451347722,15776.55,15560
33040.35,34240,0.264329975566691,16449.75,16872
32050.55,32344,0.153781914758387,15957.05,15905
30715.8,29958,0.0146639437200888,15276.9,14675
30273.8,29194,-0.0298817938630041,15082.4,14345
30082.9,28860,-0.049355977570796,14980.2,14179
30037.4,28787,-0.0536123111356727,14957.9,14133
30413.75,29442,-0.0154219209302724,15119.35,14410
30803.3,30102,0.0230599989713524,15315.2,14755
30669.3,29883,0.0102909982767224,15253.5,14640
30236.65,29128,-0.0337299858531666,15017.85,14230
29216.75,27340,-0.137981005223023,14551.95,13465
29919.1,28575.5,-0.0659440172859661,14915.3,14050
29835.9,28423,-0.0748356730208112,14887.6,14001
28095.95,25383,-0.252085728325265,14026.35,12651.5
27378.75,24135,-0.324851540502883,13672.15,12079
27355.85,24086,-0.327708531525882,13671.95,12078
27775.8,24823,-0.284737054302401,13862.55,12357
28452.7,26016,-0.215178068783252,14198.5,12910
28694.05,26444,-0.190223126786441,14320.75,13100
28780.7,26600,-0.181127400264238,14370.5,13182
22869.75,16735,-0.756315490915039,11412.65,8408
23372.95,17624,-0.704481510926336,11679.6,8927.5
23792.45,18286,-0.665882979146221,11888.4,9260
23805.45,18309.5,-0.664512789573966,11881.3,9246
23630.45,18043,-0.680051322382728,11804.7,9111.5
24456.2,19404,-0.600696939070438,12174.85,9745
25996.8,21858,-0.457614164163488,13039.85,11121
26929.15,23402.5,-0.367560640999762,13500.9,11825.5
27318.4,24022,-0.331440111637555,13646.05,12039
28154.85,25480,-0.246430052218511,14057.1,12695
28934.6,26846,-0.166784139209997,14435.75,13283
29628.8,28055,-0.0962922586629293,14781.65,13838
30587.7,29743,0.00212816678243834,15254.85,14645
30843.9,30171,0.0270831087792496,15366.7,14836
30724.5,29967,0.0151886971732928,15306.2,14736
30869.3,30218,0.0298234879237592,15382.1,14856
30633.8,29824,0.00685094786127411,15251.4,14637
30107.25,28899.5,-0.047052892970623,14958.95,14134
29721.5,28213,-0.0870799202622373,14761.4,13804
29785.4,28334,-0.0800249016136061,14799.5,13865
29187.95,27288,-0.141012914063757,14502.75,13392
28765.3,26566,-0.183109802198565,14297.9,13063
28781.9,26602,-0.181010788385749,14324.4,13108
28902,26792.5,-0.169903506959598,14348.1,13148
29767.3,28303,-0.0818323857301976,14768.7,13815
29441.4,27739,-0.114716935464313,14606.6,13550.5
29378.25,27619,-0.1217136481737,14664.75,13649
29073.8,27091,-0.152499184094999,14464.5,13328
29299.9,27488,-0.12935172621478,14607.6,13553
29897.1,28532,-0.0684803256431187,14912.4,14043
28491,26082,-0.211329876793089,14234,12958
28365.3,25830,-0.226022973482801,14196.15,12905
27355.45,24084,-0.327825143404372,13674.55,12083.5
27652.85,24610,-0.297156219361562,13802.35,12255
28307.8,25727,-0.232028485225024,14132.2,12820
28374.2,25849,-0.224915160637148,14157.4,12851
28390.85,25886,-0.222757840885087,14168.25,12861
23222,17354,-0.720224114522455,11577.75,8723
23172.35,17256,-0.725938096568454,11557.5,8683
22919.3,16825.5,-0.751038803413377,11402.05,8389
23178.7,17268,-0.725238425297515,11543.05,8661
23363.5,17606,-0.705531017832744,11631.55,8839
24461.9,19412,-0.600230491556479,12268.15,9902
26595.45,22864,-0.398958389283133,13279,11465
27082.8,23674,-0.351730578494775,13498.25,11823
27929.5,25109,-0.268061555678364,13919.95,12470
29017.65,26986,-0.158621307715712,14480.6,13352.5
29948.2,28629,-0.0628246495363647,14938.35,14096
29725.55,28222,-0.0865551668090333,14795.1,13860
29299.2,27486,-0.129468338093269,14571.9,13497
29413.5,27683,-0.117982068062027,14626.9,13582
29182,27277,-0.141654279395451,14499.7,13388
30515.65,29616,-0.00527668750166219,15225.45,14590
30113.4,28910,-0.0464406806085517,15025.6,14246
28604.3,26285,-0.199493771126378,14202,12914
28185.6,25519,-0.24415612058796,14005.8,12619
28574.1,26225,-0.202992127481071,14198,12908
27880.8,25026,-0.272900948635689,13853.7,12336
28035.5,25267,-0.258849217277672,13934.8,12498
28339.5,25792,-0.228238599174106,14095,12764.5
29487.85,27823,-0.109819236567743,14632.45,13591
29738.1,28243,-0.0853307420848907,14749.8,13788
29653.8,28103,-0.0934935735791748,14794.6,13859
29631.3,28062,-0.0958841170882151,14807.9,13874
29212.3,27327,-0.138738982433206,14572.6,13498
29862.7,28467,-0.0722702116940362,14905.1,14026.5
29049.1,27048.5,-0.154977186512907,14512.4,13407
28413.55,25937,-0.219784237983598,14219.35,12939
28058.6,25312,-0.256225450011652,14020.3,12639
28851.25,26712,-0.174597135068811,14407.15,13235
28117.55,25417,-0.250103326390939,14042.75,12676
28104.75,25397,-0.251269445175836,14025.95,12649
28181.1,25516,-0.244331038405695,14072.1,12727
23133.95,17189,-0.729844594497861,11538.9,8652
24006.6,18647,-0.644834535078817,11950.15,9373
22922.1,16829,-0.75083473262602,11427.95,8447
23273.4,17442,-0.715093191868905,11605.75,8789
23708.8,18158,-0.673346139369566,11823.75,9151.5
24394.45,19305,-0.606469227055682,12160.1,9716
26455.9,22625,-0.412893508762661,13190,11345
27792.95,24850,-0.283162793942789,13858.8,12347
28638.8,26340.5,-0.196257791498286,14274.95,13025
29896.15,28529,-0.0686552434608533,14900.1,14022
29877.65,28496,-0.0705793394559345,14872,13975
28890.7,26778,-0.170748943078649,14363.15,13170
28896.2,26788,-0.1701658836862,14360.55,13166
28902.1,26794,-0.169816048050731,14367.35,13177
29378.95,27623,-0.12148042441672,14658.6,13638
29931,28600,-0.0645155217744664,14933.25,14081
28862.65,26732,-0.173431016283914,14368.7,13179
27760.4,24793,-0.286486232479748,13840.55,12314
28232.65,25609,-0.238908586055921,14037.6,12667
28228.9,25600,-0.239433339509125,14050.4,12689
28196,25538,-0.243048307742307,14023.5,12644
28342.7,25797,-0.227947069477882,14097.3,12769
29413.6,27684,-0.117923762122782,14601.4,13541
30350.05,29328,-0.0220687980041894,15065.95,14316
29526.6,27885.5,-0.106175115364937,14732.1,13753
29480.55,27805,-0.110868743474151,14733.25,13758
29242.1,27377,-0.135823685470962,14592.3,13528.5
29977.15,28674,-0.0602008822703448,14960.95,14137
29465.35,27775,-0.112617921651497,14725.15,13742
28424.45,25957,-0.2186181191987,14215.55,12932
28377.8,25860,-0.224273795305454,14208.5,12920
29909.2,28557,-0.0670226771619965,14939.2,14098
30200.7,29069,-0.0371700362686148,15071.4,14324
29580.05,27967,-0.101423181316479,14771.45,13821
27581.6,24495,-0.303861402374724,13810.1,12268
23238.95,17382,-0.718591548223598,11596,8775
24344.4,19211.5,-0.611920832375079,12137.25,9679
23703,18147,-0.67398750470126,11823.75,9151.5
23683.45,18122,-0.675445153182382,11814.1,9139
24207.05,18993,-0.624660680100087,12094.9,9605
25178.8,20571,-0.532653907971656,12552.85,10335
26297.1,22347,-0.429102559872739,13118.25,11242
26857,23287,-0.374294976982546,13382.95,11647
28164.35,25495,-0.245555463129838,14034,12659
28451.25,26013,-0.215352986600987,14133.5,12821
28148.4,25475,-0.246721581914735,13987.75,12577
28085.5,25358,-0.253543376806387,13954.35,12524
28035.75,25268,-0.258790911338427,13931.1,12493
28276.7,25674,-0.235118700005003,14046.85,12681
28180.7,25514,-0.244447650284185,14000.75,12608
27703.15,24701,-0.291850378890277,13813.9,12272
27211.7,23862,-0.340769061916736,13581.65,11948
27909.7,25070.5,-0.270306334339292,13916.15,12462
28093.35,25376,-0.252493869899979,13992.5,12592
28213.45,25571,-0.241124211747226,14041,12673
28752.2,26542,-0.184509144740442,14310.55,13084
31272.9,30946,0.0722702116940362,15558.9,15150
31052.9,30542,0.0487146122391023,15434.6,14950.5
30878.75,30238,0.0309896067086569,15347.55,14804
29494.45,27836.5,-0.109032106387937,14678.35,13672
29118.65,27173,-0.147718097076919,14525.15,13430
30397.05,29412,-0.0171710991076189,15162.65,14469
30608.65,29789,0.0048102399877031,15282.1,14687
30123.5,28923,-0.0456827033983682,15058.2,14299
29664.1,28118,-0.0926189844905015,14831.7,13911
29962.45,28651,-0.0615419188729772,14973.25,14163
30006.7,28735,-0.0566442199764068,14993.6,14195
30151.8,28978,-0.0424758767398995,15071.8,14326
28664.65,26392,-0.193255035627175,14285.35,13040
23368.45,17614,-0.705064570318784,11643,8859
24573.65,19594,-0.58961881061391,12254.5,9873
24935.15,20173,-0.555859671791121,12438.3,10146
25104.15,20431,-0.54081673946594,12525.6,10292
25106.8,20433.5,-0.540670974617828,12538.95,10307
25760,21503,-0.478312772595423,12815.85,10779
26628.85,22933,-0.394935279475236,13246.9,11422
27126.5,23738,-0.347998998383102,13487.65,11801
27733.7,24756,-0.288643552231808,13778.25,12227
27684,24664,-0.294007698642338,13749.05,12183
27401.4,24171,-0.322752526690067,13614.75,11994
27684.55,24666,-0.293891086763848,13757.6,12200
27728.5,24749,-0.289051693806523,13781.55,12230
27656.2,24619,-0.296631465908358,13755.75,12195.5
27532.1,24411.5,-0.308729948301672,13709.35,12127
26893.5,23347,-0.370796620627853,13427.85,11715
27060.2,23632,-0.35417942794306,13498.95,11824
27709.4,24711,-0.291267319497828,13818.75,12279
27861.75,24996,-0.274650126813036,13878.1,12387
29379.5,27625,-0.12136381253823,14583.85,13512.5
30572.45,29712,0.000320682665846873,15195.2,14529
31190.5,30791,0.0632327911110789,15498.5,15043
31024.65,30491,0.0457410093376131,15428.45,14938
31864.35,32008,0.134191119172105,15867.25,15739
30393.8,29406,-0.0175209347430883,15126.1,14418
30406.15,29428,-0.0162382040797008,15161.25,14466
30095.1,28880,-0.0481898587858983,15029.5,14251
29640.3,28077,-0.0950095279995418,14823.4,13899
29301.1,27493,-0.129060196518555,14641,13612
29361,27591,-0.123346214472556,14681,13680
29674.8,28135,-0.0916277835233384,14836.9,13920
29843.05,28439,-0.073902777992893,14919.75,14056
29903.05,28545,-0.0677223484329351,14891.75,14008
23088.1,17114,-0.734217539941227,11498.35,8589
24575,19597,-0.589443892796175,12215.85,9809
25097.1,20423,-0.5412831869799,12485.55,10238
25465.65,21027,-0.506066399675988,12669.6,10546
25238.7,20657,-0.527639597196596,12560.75,10354.5
26250.65,22271,-0.43353381125535,13052.1,11145
26730.4,23090,-0.385781247013788,13283,11469
27110.55,23715,-0.349340034985735,13475.7,11785
27285.25,23969.5,-0.334501173447911,13556.3,11917
27232.05,23896,-0.33878665998241,13535.9,11889
27310.45,24012,-0.332023171030004,13578.8,11943.5
27343.2,24065,-0.328932956250025,13608.15,11985
26823.6,23239,-0.3770936620663,13362.15,11620
27344.5,24066,-0.32887465031078,13635.05,12022
27007.3,23537.5,-0.359689339201702,13490.35,11806
26682.25,23016,-0.39009588651791,13330.2,11564
26604.5,22885,-0.39773396455899,13269.95,11457
27415.25,24195,-0.321353184148189,13663.8,12066
27917.2,25086,-0.269402592280996,13889.75,12413
29998.65,28716,-0.0577520328220596,14913.5,14045
30261.75,29168,-0.0313977482833711,15051.2,14287
30789.75,30079,0.02171896236872,15303.35,14729
31447.55,31247,0.0898202994067469,15639.85,15303
30273.85,29195,-0.0298234879237592,15035.65,14261
30026.35,28767,-0.0547784299205704,14971.25,14156.5
29769.4,28309,-0.0814825500947282,14870.1,13969
29520.55,27874.5,-0.106816480696631,14770.25,13818.5
28987,26935,-0.161594910617202,14493.4,13375
28646.6,26356,-0.195354049439991,14326.6,13111
28844.55,26697,-0.175471724157485,14390.85,13210
29342.2,27563.5,-0.124949627801791,14642.9,13621
29905.65,28549,-0.0674891246759556,14926.85,14071
23119.85,17166,-0.731185631100493,11511,8609
24634.8,19688,-0.584138052324891,12251.45,9870
25160.25,20537,-0.534636309905983,12508.4,10274
24997.4,20265,-0.550495525380592,12465.15,10192
25032.9,20313,-0.547696840296837,12463.85,10189
26000.2,21865,-0.457206022588774,12932.85,10951
26745.75,23110,-0.384615128228891,13292.2,11481
26912.75,23376,-0.369105748389751,13388.8,11660
27072.55,23657,-0.352721779461938,13469.8,11775
27176.75,23813,-0.343626052939736,13532.4,11879
26575.55,22825,-0.401232320913683,13246,11421
26036.05,21926,-0.453649360294836,13008.8,11067
25677.65,21372,-0.485950850636503,12840.7,10825.5
26424.9,22576,-0.41575049978566,13206.25,11370
26357.8,22459,-0.422572294677312,13188.25,11342
26078.05,22004,-0.449101497033735,13030.7,11106
26354.5,22449,-0.42315535406976,13177.75,11327
27690.3,24674,-0.293424639249889,13817.45,12278
29452.85,27754,-0.11384234637564,14689.6,13690
29596.35,27992,-0.0999655328353571,14747.8,13783
30185.85,29037,-0.0390358263244512,15031.15,14254
30906.95,30282,0.0335550680354319,15373.45,14842
30960.15,30351,0.037578177843329,15402.45,14897.5
30365.8,29362,-0.0200863960698632,15163.6,14472
29813.5,28385,-0.0770512987121169,14914.6,14048
29526.6,27885.5,-0.106175115364937,14775.9,13827
28917.25,26819,-0.168358399569608,14452.75,13308
28375.7,25855,-0.224565325001679,14162.1,12856
28412.15,25932,-0.220075767679822,14174.35,12866
28858.85,26726,-0.173780851919383,14412.25,13246
29421.95,27703,-0.116815949277129,14691.95,13694
22611.5,16274,-0.783194528906932,11249.05,8106
24419,19347,-0.604020377607397,12168.85,9733
24890.5,20107,-0.559707863781284,12403.75,10101
25782.8,21540,-0.476155452843362,12835.15,10816
25932.65,21762,-0.463211534330997,12898.9,10911
25903.2,21715,-0.465951913475507,12891.4,10903
26745.95,23111,-0.384556822289646,13313.3,11529.5
26749.85,23118,-0.384148680714932,13323.9,11553
26789.05,23183,-0.380358794664014,13340.1,11578
26680.75,23013,-0.390270804335645,13293.3,11484
25681.15,21379,-0.485542709061788,12859.5,10855
25264.45,20698,-0.525249053687556,12638.5,10492
26098.05,22042,-0.446885871342429,13043.8,11126
25827.8,21594,-0.473006932124138,12907.25,10917
25061.05,20366,-0.544606625516858,12548.2,10323
